roll_mean1,roll_std1,roll_min1,roll_max1,roll_growth_rate1,pitch_mean1,pitch_std1,pitch_min1,pitch_max1,pitch_growth_rate1,emg_mean1,emg_std1,emg_max1,emg_growth_rate1,label,roll_mean2,roll_std2,roll_min2,roll_max2,roll_growth_rate2,pitch_mean2,pitch_std2,pitch_min2,pitch_max2,pitch_growth_rate2,emg_mean2,emg_std2,emg_max2,emg_growth_rate2,roll_mean3,roll_std3,roll_min3,roll_max3,roll_growth_rate3,pitch_mean3,pitch_std3,pitch_min3,pitch_max3,pitch_growth_rate3,emg_mean3,emg_std3,emg_max3,emg_growth_rate3
111.05967169746998,2.0220411248260675,106.82973506041937,113.48535899258584,0.17988172789639129,16.32441284023452,0.5219521606025785,15.913123645251138,17.64982097825211,-0.03990504096405771,0.007984471807189635,0.0024504152251828295,0.0124849578967036,-0.00019360848965731622,Single-leg support phase,103.81449425518478,5.838377173904988,95.77012812817536,114.45587371185952,-0.5050201509103829,40.34073746593182,1.2707649835547814,38.38771763118928,42.15213697161306,-0.09726319397346751,0.010874826209552437,0.005608508351392056,0.0186946318168918,-0.0003944069157209,91.16548935528867,2.346079018092366,87.36828720508898,95.8119466522041,-0.22820701208419253,21.434030895016996,3.216449356860397,15.573586556165916,25.673306686017163,-0.27296540891489857,0.029953305011253695,0.00891887357437441,0.0433651993453237,-0.0005233303323499514
112.18235522303911,1.725971813292303,106.19427923442984,113.55265294548502,-0.14885252447230474,16.580719213089512,0.8074781543007723,15.913123645251138,18.88368291316631,0.0781591678226717,0.005861540741685631,0.0010568360094573407,0.0086946536745282,-5.5809393322240575e-05,Single-leg support phase,95.45157936585062,4.3013807218172,88.04887728271322,101.95773175131222,-0.3759149856378109,37.975041060894306,1.582879881588315,34.887033735625856,40.19049743585367,-0.14333685676291394,0.005438493559174089,0.0030312784031824576,0.0140417553788194,-0.00024216608858255404,87.11614919629871,2.602025648255419,82.47298335169793,91.46891361927402,-0.24313325047502934,15.105758489766753,4.477460886131044,6.729602889664027,21.99850456259367,-0.4126730181872877,0.023444172853475,0.004336605571682014,0.0345646907111546,-0.0003217741621468136
115.18037484346294,1.8323359472011915,111.53019471111963,117.93099475520089,0.17299459578597975,6.4461621177161845,0.6145409172496007,5.632855577440846,7.698435777726428,-0.024362301106324206,0.021758223774604898,0.013974187958112082,0.0373523121136482,-0.0008725394386123839,Single-leg support phase,113.78655288463119,6.089672700450221,105.68481106612938,123.4265499093624,-0.47950645522251373,20.472882967562825,0.2432525989583789,20.12749172617736,20.973962750079107,0.01603712888955371,0.007491288701243316,0.002968084521248456,0.0142767899060374,-0.0002506814729155919,96.63114363879777,2.1703150365433026,92.6285889195927,99.86715799180674,-0.194096475979321,7.926942060234657,1.6976002004562403,4.462164857898325,10.529057503389655,-0.16397007149976567,0.021168880732733982,0.0063060663218287944,0.0296213468826586,-0.00021333403872750804
117.53016913634235,1.0139652125272063,115.54257516063426,118.53281524238947,0.07320061030224481,6.991706586977008,0.8712172327583276,5.717888523077078,9.049222427492252,0.09003605147068038,0.007495275954496785,0.006411465129990864,0.0332853161982014,-0.000757397881089946,Single-leg support phase,105.20806207679168,3.9366981802486594,98.50513718384398,111.80200313911494,-0.3593747555478638,20.430705339637534,0.4278549299091204,19.43384136713489,20.973962750079107,-0.023351025232598948,0.005123100948596541,0.0008595323503538594,0.0086290485061109,-0.00010202728224278649,92.77486324452617,2.611589397654539,88.58810157589929,97.09884490228468,-0.23002008990230796,4.331405854622397,2.7132387579938024,-0.8757132908839159,8.260250625018445,-0.24691794367303677,0.019160276563940832,0.004665974831068184,0.0254302663060854,-3.0175344645270247e-05
115.39590257660798,4.588679694615581,103.51052082713444,118.53281524238947,-0.38974253859639035,9.22517806050125,1.9936913442721138,6.7970306367924325,13.008640671959704,0.16788135230181814,0.00538427559016,0.00032173631649478875,0.0060290508401783,2.2558662439794615e-05,Single-leg support phase,99.27442040469876,3.2448723160934962,95.4472319915634,105.68481106612938,-0.27509856079082107,19.2762329767105,1.247027168183205,16.99727810309167,20.973962750079107,-0.10747796343209289,0.004830830065438578,0.0001761626657323843,0.0050015754081605,-1.1646204012645939e-05,88.74843110705328,2.2265710502863785,85.24030982615574,92.6285889195927,-0.19968321874153955,-1.375011131710225,4.195392244752948,-9.555463907813516,4.462164857898325,-0.3788548315057254,0.02285989823292072,0.0012529429304594705,0.0244799027711265,2.6729481552113517e-05
86.82286909264116,1.9225911798671693,82.84508453065624,88.80061235243048,0.12306450811237554,5.778845905039029,1.1655786088141158,2.3617597112862687,7.115371199248901,-0.1284759861611522,0.008365460640366144,0.00048470103220268576,0.0095936394393955,2.5365217966743262e-05,Swing phase,136.47392327526282,3.0702521256365713,128.5498496258415,140.33702160174593,0.1263270906917148,11.617590756019775,4.134787303695152,3.954157257447709,16.644081556585576,-0.34297092700372617,0.012756037923015896,0.001124438890036475,0.0150697946152233,6.589816401255678e-05,92.0077660794997,8.738830775140354,78.15367097027391,108.84839791850295,0.8295872148170013,-9.632382378925069,15.195213214238738,-30.835876325605607,13.817896163233677,1.2068587159145752,0.009477038156642126,0.0008562762127873279,0.0114302186751522,4.640841997271078e-05
108.63269368865463,3.2177035464507315,101.9641244379438,112.83522093456811,0.2938134188276843,-0.9132240984279629,0.09404839827725649,-1.095149630717445,-0.7287068668958339,0.0007237930821146616,0.026789829987845508,0.01169999001127992,0.0382960236364769,-0.0008511057263921107,Single-leg support phase,124.16192172291045,6.4043862937529425,113.73541020207412,134.62777672637182,-0.5646585547107487,8.712766891791244,1.419800373610066,4.802609772601543,10.452564348425154,0.15270147502225975,0.015576780619535569,0.0049021760161013376,0.0216048769484939,-0.0004303294930914433,94.84867975602036,2.696544798353213,90.75826852195836,99.94450054007106,-0.2482765410300731,2.3332201592288286,1.3273391573933844,0.3444818051591262,4.598352160014951,-0.1133900907195748,0.020780799629980834,0.0017621987253938231,0.0219371412554333,-6.270962761977291e-05
112.78645498055603,1.8811853962522236,109.2145845873551,115.55382391439528,0.17133079262270745,-0.6866412752431966,0.3084826732464651,-1.095149630717445,-0.2839970199207418,0.015871173509756302,0.01160273353170677,0.006786286323997366,0.0208047327345001,-0.00029577803443608106,Single-leg support phase,114.37248546163542,5.434099802581652,106.0753003948146,124.5367817504801,-0.498958955558527,10.251457148179759,0.6347285694420606,8.816700123051334,11.071132216930394,0.0609305971318665,0.00863538070130121,0.004603581537431485,0.0145753455049311,-0.0002483805371090217,90.84963094717266,2.148152477874689,87.28867116261209,94.40571839828269,-0.19235262799109723,0.20866274230661927,1.2518466949421754,-2.286313560556506,2.122755288365049,-0.1191640229438258,0.01973093644921286,0.0022511560918504515,0.0219371412554333,-3.7733952729402694e-05
114.8854780587563,0.9061664860786608,112.83522093456811,115.8492880608007,0.0377126506855386,0.2902227213283579,0.9629932532797721,-0.7287068668958339,2.6049494590013893,0.09009881961884388,0.006257913588798389,0.0003778531035757749,0.0068532682282562,-2.4960925983475676e-05,Single-leg support phase,106.34894542120762,4.215017725767304,100.28215648967462,113.73541020207412,-0.363601451686473,10.883651132822687,0.20436986847766994,10.452564348425154,11.09769915331808,0.01171097417152102,0.004945363469836352,0.00044549691804589986,0.0056928141745057,-2.652370867674323e-05,87.16514741141295,2.281710762528813,83.30862227876578,90.75826852195836,-0.20134179035655608,-3.0336499653157056,2.6819827586815883,-8.325215405451278,0.3444818051591262,-0.23431614082730823,0.020713277634192756,0.0026156839843732567,0.0244018453870718,0.00018184305697524597
110.79537279150743,6.192758199787388,97.1119025068277,115.8492880608007,-0.49843030831263724,3.035043843401514,2.4985821828454173,-0.3030171084468339,6.900318313950984,0.18823038140567896,0.006337428136230442,0.0004644580779976941,0.0072451156493338,2.3723713145932427e-05,Single-leg support phase,101.163220310975,2.1529231431733953,98.84740592507892,106.0753003948146,-0.14410837171099208,10.659833388966067,0.48199400071102383,9.644149339943633,11.09769915331808,-0.038567104783425975,0.0048035786738820615,0.0001381165357868162,0.0050154126408254,8.12841900068649e-06,83.56054180545384,2.0887902536973764,80.20720077895392,87.28867116261209,-0.19139109145022085,-8.855585247703074,4.518087429369576,-18.41060499130716,-2.286313560556506,-0.43579166029055816,0.022090650779076165,0.0014957841946035776,0.0244018453870718,1.3245587385194574e-05
85.30321030351215,0.44351650463566133,84.17171573192567,86.01963671414562,0.03386303092642875,-2.2895422534794823,1.0685221509343366,-4.714040242499369,-0.5397199979768763,-0.11281946606817547,0.03881121423976118,0.009230044206507452,0.0489332763156379,-0.0005819481148045974,Swing phase,136.685657086214,3.6945517196791036,130.19741028066423,141.4553784989632,-0.20291900542499156,-4.828296226837918,7.243399115912273,-15.701535055191194,4.562173171420853,-0.5476677899084337,0.020514583167412413,0.0027453742776321903,0.0229182211946102,0.00018167455523631883,89.67759855457793,8.604689063504775,75.57086389511343,101.26885947948765,0.694540421199303,-22.249276900392754,12.234699558171366,-41.16199111209555,-5.189490533805271,0.9722297453591967,0.01004949128652907,0.0008816623662786158,0.0110278917665998,4.218423519900541e-05
102.72859797596753,1.4287696421877452,100.2354538084437,104.5964042207144,0.11786352465596515,-2.547354842994606,0.9772952125083397,-4.031791245433573,-1.06819697507244,0.08009714244219279,0.018121638584181577,0.0038550460298251896,0.0243976017757582,-0.00023639055145960536,Single-leg support phase,104.27549399490326,5.058763262207761,96.77493579190678,113.4732239720017,-0.4513050859485114,-14.24249709662387,1.1251142026705994,-16.06803278079293,-12.053893808353427,0.10849024249836492,0.018616538177424757,0.0026799776290154704,0.0219581071888797,-0.00017809411519694327,83.56485360450903,1.0510252395395399,81.66733417231787,85.46997758227816,-0.10277414621514315,-13.594887584678908,0.4541367376962828,-14.691019938773756,-12.977952192717993,-0.04593494412562303,0.044575000882782885,0.0029274600396632464,0.0487826821075909,-2.0136219816554212e-05
