time_s,roll_sensor1,pitch_sensor1,emg_rms_sensor1,roll_sensor2,pitch_sensor2,emg_rms_sensor2,roll_sensor3,pitch_sensor3,emg_rms_sensor3
256.337838,110.02195439663377,0.7771829608164836,0.003491282204113855,90.30145187371714,2.104527639390936,0.00344623579454432,74.70667476165461,-8.032132992423982,0.017173890020037507
256.351351,110.03765499645301,0.9286894911225678,0.0034909195402077695,90.05876730523549,2.1321755021533253,0.003446242520762344,74.54457099588122,-8.352286978401866,0.01717622192721534
256.364865,110.02748113101947,1.0992141830189026,0.0034909195402077695,89.83232546948192,2.167414205113019,0.003446242520762344,74.37893018805184,-8.674222393623335,0.01717622192721534
256.378378,109.98012503941092,1.273224589898044,0.0034928237127689276,89.61930488507062,2.2113057635975593,0.003441554276501543,74.2099924170236,-8.996555649980792,0.017158492320695908
256.391892,109.88435747700532,1.4348432244479148,0.0034928237127689276,89.41564665090903,2.262675853709867,0.003441554276501543,74.0390263434034,-9.319409648769957,0.017158492320695908
256.405405,109.72949655392166,1.5721035559723735,0.0036144674914566407,89.21714859429353,2.3186759824173953,0.003458843387220571,73.86779121731075,-9.643995739889139,0.016264724255030758
256.418919,109.50628629700338,1.6793557405126844,0.0036144674914566407,89.02056828644834,2.375465717459493,0.003458843387220571,73.69793160141248,-9.972485038964532,0.016264724255030758
256.432432,109.20737810483516,1.7576917699541161,0.0035929802233659264,88.82444494219659,2.4289150930798318,0.0034204382298459973,73.53085695446393,-10.307611003797398,0.01637005521006378
256.445946,108.82588034569206,1.8142311378365887,0.0035929802233659264,88.62942893421105,2.4754077478680347,0.0034204382298459973,73.36738574863885,-10.651959880945922,0.01637005521006378
256.459459,108.353430315094,1.8608049402152367,0.0035912904323445404,88.43813673484935,2.5125685602684436,0.0034143825847744373,73.20708688146902,-11.007220206529793,0.016387450284495786
256.472973,107.78129636648643,1.912295020734476,0.0035912904323445404,88.25469278822966,2.539562225011646,0.0034143825847744373,73.04805525549072,-11.373614576492633,0.016387450284495786
256.486486,107.10403539978849,1.9845887948119367,0.003592228875127586,88.08420975653212,2.556975715231894,0.0034151101621659975,72.88737152600872,-11.749726238249403,0.016387383358364368
256.5,106.3222230262906,2.0919762120639893,0.003592228875127586,87.93249685000588,2.5665741607320527,0.0034151101621659975,72.72190993236534,-12.133007053429582,0.016387383358364368
256.513514,105.44286852226786,2.2445775127602534,0.0035928770631747852,87.80613375028352,2.5710579808628977,0.0034161375764926788,72.54897763790753,-12.521327994558034,0.01638545214767714
256.527027,104.478092579319,2.446782626993015,0.0035928770631747852,87.71292278729406,2.5737949223880308,0.0034161375764926788,72.36630048211454,-12.915897813207527,0.01638545214767714
